customer_id,age,gender,annual_income,total_spend,num_orders,avg_order_value,days_since_last_order,website_visits,pages_per_visit,session_duration_min,discount_pct_used,customer_satisfaction,is_returning_customer,region,revenue_per_visit,spend_per_order,engagement_score,spending_tier,recency_score
772,33.0,Male,91697.27,142.16,9,102.59,23.0,30,4.633537748783249,13.319453883523213,14.65,4,1,Central,4.74,15.8,0.5338,Low,0.3107
773,71.0,Male,80027.97,458.74,6,111.21,68.0,22,6.73,16.02,28.24,4,1,East,20.85,76.46,0.5424,High,0.2354
774,38.0,Female,116365.93947407472,148.92,5,74.92,329.0,30,6.71,8.489359272155355,4.74,5,1,North,4.96,29.78,0.531,Low,0.1724
775,28.0,Male,51727.4,202.83,10,186.46,10.0,29,5.573973780491794,17.4,9.95,4,1,West,6.99,20.28,0.593,Medium,0.4024
776,54.0,Male,39521.15,291.27,11,76.01,259.0,21,7.51,9.98,30.19,5,1,East,13.87,26.48,0.4853,Medium,0.1797
777,53.0,Female,41521.13,376.65,9,62.67,9.0,30,4.84,8.04,4.47,5,0,West,12.56,41.85,0.4803,High,0.417
778,52.0,Female,57470.9,298.34,10,142.82,100.0,22,2.68,4.57,22.39,4,1,East,13.56,29.83,0.3162,Medium,0.2162
779,36.0,Female,110285.07,339.81,5,82.52,11.0,26,9.05,7.27,27.54,5,1,West,13.07,67.96,0.5383,Medium,0.3899
780,37.0,Male,110976.14,177.33,8,40.24,73.0,23,1.44,14.85,11.47,4,0,Central,7.71,22.17,0.4091,Medium,0.2316
781,35.0,Female,47666.91,86.56,6,97.83,132.0,34,4.89,13.65885459253519,8.26,3,1,South,2.55,14.43,0.5802,Low,0.2042
782,44.368826135141425,Male,55631.47,24.25,9,85.33,234.0,25,2.93,9.98,7.11,4,1,South,0.97,2.69,0.4097,Low,0.183
783,58.0,Male,36105.45,109.06,11,130.78,255.9706956777284,27,6.23,14.49,17.23,4,1,West,4.04,9.91,0.5586,Low,0.1801
784,66.0,Male,38039.95,436.07,5,30.63,62.729873477155316,27,3.78,15.95,9.11,3,0,North,16.15,87.21,0.5149,High,0.2398
785,31.0,Male,82712.71,771.16,11,114.81,4.0,37,7.54,16.11,17.11,4,1,East,20.84,70.11,0.6995,Premium,0.5581
786,32.0,Male,109218.49,92.71,11,137.64,22.0,22,5.92,7.8125710405414175,25.4,3,1,West,4.21,8.43,0.4315,Low,0.3147
787,48.0,Female,34591.32,57.46,8,51.52,140.9199552881508,29,8.22,8.07,24.17,4,1,East,1.98,7.18,0.5542,Low,0.2015
788,18.0,Male,55352.56,691.73,5,127.54,215.0,15,5.68,18.07,8.09,3,1,East,46.12,138.35,0.4758,High,0.1859
789,70.0,Female,43410.69,182.04,10,104.76,45.0,22,6.479253474218256,15.95,21.14,5,0,West,8.27,18.2,0.5354,Medium,0.2597
790,71.0,Female,59515.63282057116,1492.21,6,77.7,129.0,34,3.55,8.97,5.67,3,0,North,43.89,248.7,0.4954,Premium,0.2051
791,71.0,Male,40365.95,626.44,7,94.31,349.0,25,7.27,13.11,19.02,5,0,North,25.06,89.49,0.5505,High,0.1706
792,20.0,Female,18709.23,197.82,5,56.51,73.0,26,5.26,11.85,12.89,5,0,South,7.61,39.56,0.4965,Medium,0.2316
793,33.0,Male,62489.05160570144,170.92,7,84.7,0.0,25,5.93,10.64,26.24,3,1,North,6.84,24.42,0.4904,Medium,1.4427
794,44.0056830662008,Female,42119.17,370.85,10,91.53,157.32753378689725,25,7.17,10.78,11.01,1,1,North,14.83,37.08,0.5222,Medium,0.1972
795,28.0,Male,44368.19,41.23,12,84.79,291.0,23,6.2,5.92,6.42,4,0,North,1.79,3.44,0.4264,Low,0.1761
796,29.0,Male,60949.07,62.6,8,149.31,61.0,25,4.08,27.029976776044148,24.57,3,1,South,2.5,7.82,0.627,Low,0.2414
797,27.0,Male,58478.64,680.8721109949312,6,43.630236295725,62.0,30,4.62,6.35,3.44,4,1,Central,22.7,113.48,0.4562,High,0.2404
798,49.0,Female,61578.05,745.21,10,147.38,164.5721996082741,30,3.6,11.14,25.2,3,0,West,24.84,74.52,0.4844,Premium,0.1955
799,33.0,Female,21701.43,360.63,5,84.5,107.0,33,6.79,23.41,9.53,1,1,West,10.93,72.13,0.7258,Medium,0.2132
800,25.0,Male,64741.29,5.31,2,106.38055076607567,235.0,26,3.4195133881645257,18.86,7.21,1,0,Central,0.2,2.66,0.5293,Low,0.1829
801,55.0,Female,18872.7,559.69,5,103.12,15.0,25,4.69,5.75,7.04,4,1,West,22.39,111.94,0.4058,High,0.353
802,29.0,Female,72026.01,275.55,5,103.95,245.0,31,5.86,10.01,7.04,5,0,North,8.89,55.11,0.5362,Medium,0.1815
803,41.0,Female,54667.034210575985,357.55,12,151.84,236.0,24,5.07,14.26,5.22,5,1,North,14.9,29.8,0.5004,Medium,0.1827
804,45.0,Female,46834.42639586274,120.47,15,60.02,303.0,27,7.6,11.12,9.24,4,0,West,4.46,8.03,0.5547,Low,0.1748
805,44.82806164294235,Female,57769.52,401.24,9,37.92,110.0,21,6.91,6.37,25.58,3,0,West,19.11,44.58,0.4306,High,0.2119
806,25.0,Female,83165.64,1492.21,7,107.03,173.0,24,4.600555655038926,15.52,15.18,4,1,North,62.18,213.17,0.5029,Premium,0.1936
807,45.0,Female,39163.41,38.14,9,97.68,4.0,18,4.75,19.05,12.95,4,0,Central,2.12,4.24,0.4912,Low,0.5581
808,53.0,Male,68652.87,1341.6529374245376,11,71.33044875179927,293.0,25,6.78,9.1,2.62,4,0,Central,53.67,121.97,0.494,Premium,0.1758
809,43.0,Male,12176.91,139.19,6,118.25,181.0,34,6.41,10.24,11.36,3,1,Central,4.09,23.2,0.5795,Low,0.192
810,25.0,Male,84888.85,142.87,7,115.07,336.0,28,3.31,6.04,21.17,4,1,West,5.1,20.41,0.4025,Low,0.1717
811,67.0,Female,49761.51,237.98,5,101.31,81.0,30,5.06,15.12,5.72,4,0,East,7.93,47.6,0.5643,Medium,0.2263
812,45.0,Female,55021.15808769944,852.18,11,146.78,112.0,18,5.19,7.14,14.27,4,1,West,47.34,77.47,0.3698,Premium,0.2111
813,45.0,Male,80179.31,1220.11,5,162.43,166.0,35,8.19,12.88,20.39,4,1,West,34.86,244.02,0.6614,Premium,0.1952
814,42.992891511437904,Female,116365.93947407472,112.96,7,83.86,155.0,24,4.74,27.029976776044148,23.68,4,1,South,4.71,16.14,0.6341,Low,0.1978
815,58.0,Male,62496.01,391.48,9,100.19,253.0,27,6.37,17.66,7.55,3,1,South,14.5,43.5,0.5972,High,0.1805
816,53.0,Male,109574.17,506.54,7,194.74,52.0,29,7.84,12.65,3.39,1,1,North,17.47,72.36,0.5957,High,0.2507
817,44.0,Other,22547.02,368.89,6,54.15,309.0,32,6.4572586211158,6.67,16.95,5,0,Central,11.53,61.48,0.5228,Medium,0.1742
818,71.0,Male,68389.49,284.65,10,91.3,95.0,19,6.0,6.81,24.81,4,1,West,14.98,28.46,0.395,Medium,0.2186
819,34.0,Male,45889.8,106.58,1,46.12,275.0,14,9.16,12.29,14.02,5,1,Central,7.61,106.58,0.4876,Low,0.1778
820,26.0,Female,46863.97767371422,334.93,10,110.82,310.0,21,2.68,10.21,14.68,3,1,North,15.95,33.49,0.3698,Medium,0.1741
821,50.0,Female,18688.42,256.43,8,68.98,203.0,19,4.41,3.73,6.9,5,1,South,13.5,32.05,0.3219,Medium,0.1879
822,70.0,Male,66562.29,793.75,10,69.24,277.0,26,5.99,5.42,7.82,4,0,North,30.53,79.38,0.443,Premium,0.1776
823,37.0,Female,75935.91,721.12,5,47.45,306.0,17,6.16,27.029976776044148,23.21,5,1,East,42.42,144.22,0.6052,Premium,0.1745
824,30.0,Female,95895.22,601.6870962554946,9,96.98,139.0,24,5.78,9.94,22.71,4,1,East,25.07,66.85,0.4698,High,0.2021
825,45.0,Male,88277.91,46.34,11,121.79,229.0,26,6.48,15.56,3.41,3,1,Central,1.78,4.21,0.5675,Low,0.1837
826,65.0,Male,33327.73,1193.82,6,55.01,186.0,25,7.77,4.98,12.04,3,1,Central,47.75,198.97,0.4725,Premium,0.191
827,46.0,Female,93465.98,383.41,4,48.58,191.82542494216915,22,5.6,1.96,24.54,4,1,East,17.43,95.85,0.3587,High,0.1899
828,30.0,Male,34310.05284203444,975.26,9,117.4,52.0,24,5.37,27.029976776044148,31.58,4,1,East,40.64,108.36,0.6495,Premium,0.2507
829,35.53547288508379,Female,43045.29,29.96,3,34.52,87.0,29,6.57,17.77,8.15,4,1,Central,1.03,9.99,0.6215,Low,0.2228
830,52.0,Female,49722.56,373.82,1,125.73,293.0,27,9.08,8.426380714831675,19.64,5,1,East,13.85,373.82,0.561,High,0.1758
831,23.0,Other,30727.79,387.64,10,131.92,102.0,22,6.58,7.72,9.64,4,1,North,17.62,38.76,0.4466,High,0.2153
832,35.0,Male,102789.98,985.57,7,79.2,347.0,17,7.37,9.58,17.22,3,1,Central,57.97,140.8,0.4411,Premium,0.1708
833,68.0,Other,23019.72,51.35,10,73.3,139.0,20,2.67,7.57,17.52,2,0,Central,2.57,5.14,0.3311,Low,0.2021
834,22.0,Male,64054.23,137.51,6,81.72,350.0,23,5.18,9.82,18.48,5,0,East,5.98,22.92,0.4447,Low,0.1705
835,64.0,Male,36373.12,260.89,10,85.30995875284093,229.0,18,3.32,18.91,9.73,3,1,East,14.49,26.09,0.4547,Medium,0.1837
836,42.0,Male,28171.71,1004.37,5,72.07,347.0,34,5.53,7.25,3.06,5,1,South,29.54,200.87,0.5248,Premium,0.1708
837,19.0,Male,19199.43,1397.49,11,58.666834511488084,85.0,20,8.07,9.56,5.62,4,0,South,69.87,127.04,0.4852,Premium,0.2239
838,27.0,Female,44015.49,1492.21,7,116.13,262.0,21,3.17,7.770381522276675,30.56,3,1,North,71.06,213.17,0.3547,Premium,0.1793
839,47.0,Male,26048.29,1492.21,9,69.91,323.0,29,8.63,14.9,2.87,5,1,West,51.46,165.8,0.64,Premium,0.1729
840,67.0,Male,50423.35,2.98,8,66.56,156.0,36,5.49,5.73,7.77,2,1,East,0.08,0.37,0.5251,Low,0.1975
841,62.0,Female,116365.93947407472,24.44,7,83.76,119.0,25,7.11,6.89,16.33,4,0,South,0.98,3.49,0.4776,Low,0.2085
842,22.0,Male,54163.02,79.85,4,62.13,300.0,21,7.35,21.03,7.13,3,1,West,3.8,19.96,0.604,Low,0.1751
843,50.0,Female,61863.54922938904,214.52,10,104.33,361.0,23,9.09,26.17,5.31,5,1,North,9.33,21.45,0.7218,Medium,0.1697
844,71.0,Male,29997.32,885.74,9,82.32,131.0,19,6.55,22.29,10.79,1,0,East,46.62,98.42,0.5803,Premium,0.2045
845,18.0,Female,25836.14,1115.86,8,61.5,279.0,25,3.93,10.1,20.69,4,1,Central,44.63,139.48,0.4355,Premium,0.1774
846,35.0,Female,29333.7,103.41,10,106.51339166442484,84.0,28,7.32,27.029976776044148,30.64,5,0,East,3.69,10.34,0.7335,Low,0.2245
847,49.0,Male,47450.85,483.35,8,91.26,81.0,26,0.69,12.39,18.35,3,0,Central,18.59,60.42,0.3907,High,0.2263
848,64.0,Male,116365.93947407472,1246.64,17,106.6,327.0,20,3.87,6.9,25.75,4,1,South,62.33,73.33,0.353,Premium,0.1725
849,66.0,Male,21352.9,311.56,14,100.0595279781096,22.0,21,4.45,10.05,6.04,2,1,East,14.84,22.25,0.4113,Medium,0.3147
850,28.0,Female,62586.85056169277,497.0293483698329,11,168.11,238.0,16,1.71,14.6334899809665,32.07,3,1,Central,31.06,45.18,0.3497,High,0.1825
851,38.0,Male,56520.860130352936,306.07,10,67.79,264.0,20,8.53,5.28,14.28,5,1,West,15.3,30.61,0.449,Medium,0.1791
852,43.0,Male,43831.08,235.64,14,82.82,24.0,36,7.89,8.75,12.58,3,1,East,6.55,16.83,0.6173,Medium,0.3069
853,42.0,Male,26133.94,430.97,6,48.1,227.0,25,6.31,20.09,15.6,3,0,East,17.24,71.83,0.6045,High,0.184
854,39.0,Male,76082.17,288.71,10,105.13095199512645,287.0,23,7.26,20.55,18.27,5,1,Central,12.55,28.87,0.6147,Medium,0.1765
855,44.0,Female,47955.92,8.75,7,83.75848114816293,134.0,26,6.16,10.96,18.96,3,1,Central,0.34,1.25,0.5086,Low,0.2036
856,66.0,Female,84434.11,1492.21,5,65.58,87.48585026223482,28,7.06,6.89,5.03,4,1,West,53.29,298.44,0.5036,Premium,0.2225
857,30.0,Male,53509.93,392.13,4,128.99,186.0,24,5.732918637776625,17.79,18.91,3,0,West,16.34,98.03,0.5558,High,0.191
858,50.0,Male,18660.94,320.88,9,146.59,317.0,25,2.9,3.57,10.7,4,1,Central,12.84,35.65,0.3378,Medium,0.1735
859,51.0,Female,84818.71,1492.21,2,189.1,162.0,31,4.3879599793848465,6.37,14.4,5,1,North,48.14,746.1,0.4598,Premium,0.1961
860,58.0,Female,17916.9,84.72,5,178.88,341.0,30,7.53,5.03,17.96,2,0,West,2.82,16.94,0.5127,Low,0.1713
861,52.0,Male,19245.81,104.89,6,24.0,313.0,20,4.44,10.263358250598827,15.43,5,1,East,5.24,17.48,0.4043,Low,0.1738
862,18.0,Male,30989.34,825.17,7,95.15,28.0,34,5.08,24.15,2.4,4,1,West,24.27,117.88,0.7013,Premium,0.294
863,38.0,Male,31196.84,151.11,4,112.53,311.0,29,4.1,9.4,6.49,4,0,West,5.21,37.78,0.4682,Low,0.174
864,43.740185055311365,Female,98519.59,802.79,5,100.98,114.0,24,6.06,11.21,13.94,4,1,South,33.45,160.56,0.4908,Premium,0.2104
865,23.0,Male,45000.18,158.41,8,141.78,318.0,24,6.2,13.04,17.69,5,1,Central,6.6,19.8,0.5145,Low,0.1734
866,45.0,Female,91463.26,16.88,4,59.11,209.0,26,5.85,6.58,6.52,4,1,South,0.65,4.22,0.4524,Low,0.1869
867,34.0,Female,36902.75,363.88,5,92.78,46.0,14,5.445237096859055,13.41,15.21,4,1,East,25.99,72.78,0.4092,Medium,0.2583
868,22.0,Female,57458.78,109.51,7,132.11,329.0,26,7.97,27.029976776044148,10.03,1,1,Central,4.21,15.64,0.7312,Low,0.1724
869,48.0,Male,62132.29,709.09,11,57.01,270.0,27,4.45,19.04,13.19,4,0,Central,26.26,64.46,0.5656,Premium,0.1784
870,22.0,Male,69427.11,512.49,11,66.2,119.0,25,6.49,21.24,14.33,5,1,East,20.5,46.59,0.6217,High,0.2085
871,55.0,Male,38852.86,1492.21,3,110.43,312.0,30,4.145463348169724,10.26,14.12,4,0,Central,49.74,497.4,0.488,Premium,0.1739
872,43.02985666475071,Male,40581.7,763.9,10,110.39,134.0,26,2.42,3.95,20.14,3,0,North,29.38,76.39,0.3394,Premium,0.2036
873,70.0,Female,42232.05,99.7,8,193.47,101.0,31,6.1,20.08,25.73,2,1,Central,3.22,12.46,0.6538,Low,0.2158
874,40.0,Other,21456.73,805.11,9,83.34,205.0,22,7.76,17.24,25.64,5,1,East,36.6,89.46,0.5811,Premium,0.1875
875,41.395144056157925,Female,47006.87,513.24,8,80.04,217.0,20,5.47,5.92,2.64,3,1,North,25.66,64.16,0.3813,High,0.1856
876,70.0,Female,40463.59,552.75,4,145.12,273.0,34,7.12,5.55,23.87,4,1,West,16.26,138.19,0.5448,High,0.178
877,54.0,Male,65515.13,892.68,5,75.54,337.0,24,4.28,1.34,9.46,4,0,Central,37.2,178.54,0.3377,Premium,0.1716
878,49.11036148026113,Male,51310.49,426.45,8,117.58,261.0,30,7.4,1.16,13.69,3,1,South,14.22,53.31,0.4665,High,0.1795
879,27.0,Male,95625.13,313.68,8,112.64,298.0,27,3.45,27.029976776044148,23.49,3,1,East,11.62,39.21,0.6298,Medium,0.1753
880,36.0,Female,50769.15,506.18,10,91.96566686414906,184.0,21,4.001170477445209,27.029976776044148,11.96,5,0,East,24.1,50.62,0.5887,High,0.1914
881,34.0,Female,37008.29,171.0761872982851,7,128.33,40.0,26,7.72,8.09,6.72,5,0,Central,6.58,24.44,0.5149,Medium,0.2675
882,38.0,Female,50455.58,100.81,6,129.33,75.0,17,7.62,11.61,11.86,3,1,North,5.93,16.8,0.4697,Low,0.2302
883,33.89196048656659,Male,70409.51,479.32,5,108.56,50.0,28,3.16,10.69,19.32,4,0,Central,17.12,95.86,0.4505,High,0.2531
884,26.0,Male,20199.16,133.19,9,129.18,60.0,30,5.11,11.32,22.26,4,1,South,4.44,14.8,0.5233,Low,0.2423
885,63.0,Female,34282.0,367.37227224741974,8,80.83,93.0,27,4.42,11.308422300990808,15.41,2,1,Central,13.61,45.92,0.479,Medium,0.2196
886,18.0,Male,34645.1,0.28,13,78.43,91.94959479451087,30,7.62,4.05,12.5,5,0,West,0.01,0.02,0.504,Low,0.2201
887,43.21899865908035,Female,60204.06,468.65,7,153.78,20.0,23,5.37,27.029976776044148,16.25,3,1,South,20.38,66.95,0.6404,High,0.3235
888,62.0,Female,63808.6,527.2633412847973,8,82.3954748211154,79.0,25,5.77,14.85,14.06,4,1,Central,21.09,65.91,0.5332,High,0.2276
889,39.32526137101136,Female,51565.8,697.79,8,84.34319254630056,70.0,32,6.37,7.99,12.94,5,1,South,21.81,87.22,0.5353,Premium,0.2338
890,21.0,Male,14195.51,235.14,6,99.86,53.0,24,6.378452758509816,27.029976776044148,14.09,4,1,West,9.8,39.19,0.6741,Medium,0.2495
891,18.0,Male,21462.04,332.77,12,77.57,169.77731404384485,25,6.04,22.07,15.6,3,1,South,13.31,27.73,0.6199,Medium,0.1943
892,35.129581854519536,Male,68016.8116025083,261.35,9,177.82,338.0,27,3.68,27.029976776044148,15.21,2,1,Central,9.68,29.04,0.6354,Medium,0.1716
893,57.0,Male,38149.4,525.73,9,31.2,25.0,19,4.62,20.04,2.6,2,1,East,27.67,58.41,0.5081,High,0.3034
894,49.0,Male,49152.61,220.14,7,179.39,168.0,20,4.7,8.66,16.65,3,1,South,11.01,31.45,0.3928,Medium,0.1947
895,40.20917255093171,Female,38766.08,1492.21,10,69.8,4.0,21,6.37,12.88,7.23,4,1,North,71.06,149.22,0.4896,Premium,0.5581
896,45.0,Female,105431.97,1375.59,10,116.62,25.0,31,4.07,14.3,19.59,4,0,East,44.37,137.56,0.54,Premium,0.3034
897,48.0,Male,15568.88,942.03,8,99.33,165.0,28,4.65,15.72,16.32,2,1,South,33.64,117.75,0.5427,Premium,0.1954
898,25.0,Male,57028.92,1264.74,6,107.67,81.0,28,6.08,11.39,20.21,1,1,East,45.17,210.79,0.5296,Premium,0.2263
899,56.0,Male,74161.85,298.14,10,178.81,261.0,27,7.99,13.17,6.69,4,0,West,11.04,29.81,0.587,Medium,0.1795
900,43.0,Male,69617.36,384.4,7,80.8,256.0,15,6.29,6.23,9.04,3,1,East,25.63,54.91,0.3593,High,0.1801
901,51.0,Female,72666.55,677.58,15,70.1,74.0,23,7.54,19.74,29.56,4,0,North,29.46,45.17,0.6125,High,0.2309
902,71.0,Male,78085.37,595.6,5,88.44,158.93472738445396,37,1.68,7.22,6.48,3,1,Central,16.1,119.12,0.4576,High,0.1968
903,71.0,Male,36243.31,337.72604153715406,10,69.19,79.0,30,8.08,2.89,8.76,4,1,South,11.26,33.77,0.5024,Medium,0.2276
904,41.22486399783783,Male,40756.320136377806,629.97,5,104.17,345.0,28,3.96,8.06,17.14,3,1,East,22.5,125.99,0.4408,High,0.171
905,67.0,Female,17723.72,1492.21,7,111.64,48.0,18,4.4,4.03,10.28,3,1,North,82.9,213.17,0.3159,Premium,0.2556
906,36.7649220117407,Female,40892.36,214.24,3,105.62,81.0,22,8.99,7.58,16.65,3,1,South,9.74,71.41,0.5039,Medium,0.2263
907,18.0,Male,33230.83,505.9000871885074,6,181.36,36.0,26,5.81,11.14,4.31,4,1,South,19.46,84.32,0.5021,High,0.2749
908,34.77853402958587,Female,87623.49,598.06,8,72.2,345.0,27,4.15,12.39,7.79,4,1,East,22.15,74.76,0.4844,High,0.171
909,61.0,Female,42455.89,587.83,5,206.75375,224.0,32,4.4,10.68,19.49,5,1,South,18.37,117.57,0.517,High,0.1845
910,22.0,Female,29284.02,197.14,4,106.54,256.0,23,3.01,10.09,25.03,4,1,West,8.57,49.28,0.3947,Medium,0.1801
911,41.509387343909154,Male,27057.85,769.96,8,44.15,125.8974792617759,20,5.53,7.948225424040822,13.35,3,0,Central,38.5,96.24,0.4052,Premium,0.2061
912,47.0,Female,116365.93947407472,1153.18,8,62.88,292.0,29,4.9,16.39,5.42,4,0,South,39.76,144.15,0.5653,Premium,0.1759
913,41.97824914619041,Female,48482.43,123.3,5,124.88,213.0,30,6.71,18.75,31.96,1,0,West,4.11,24.66,0.6449,Low,0.1862
914,65.0,Female,33164.91,491.08,7,156.33,274.0,33,8.59,27.029976776044148,14.64,4,1,East,14.88,70.15,0.81,High,0.1779
915,64.0,Female,52157.38,248.9,8,75.83675735665273,164.0,24,3.24,4.82,25.33,4,0,East,10.37,31.11,0.3509,Medium,0.1956
916,40.0,Female,116365.93947407472,1492.21,10,56.46,148.59588363898126,34,6.57,26.45,8.67,4,1,South,43.89,149.22,0.7633,Premium,0.1994
917,32.0,Male,40342.46,325.84,7,55.44,55.0,23,2.74,5.34,7.8,2,1,East,14.17,46.55,0.3354,Medium,0.2473
918,54.0,Female,69113.5,129.59,7,114.26,322.0,25,6.28,16.33,24.56,4,1,West,5.18,18.51,0.5621,Low,0.173
919,38.0,Female,88719.1,240.52,2,65.31,218.0,27,3.39,25.5,9.39,5,0,West,8.91,120.26,0.6114,Medium,0.1854
920,31.0,Female,19039.82,530.42,8,45.18,290.0,24,3.08,8.74,17.25,3,1,North,22.1,66.3,0.3905,High,0.1762
921,19.0,Male,35624.67,39.57,8,120.91,83.0,15,10.09,9.476040444112769,14.52,2,1,West,2.64,4.95,0.4882,Low,0.2251
922,28.0,Female,83328.28,462.67,8,75.52,281.0,33,9.37,11.47,15.0,3,1,East,14.02,57.83,0.6564,High,0.1771
923,68.0,Female,34556.41,1338.46,7,93.68,173.0,25,3.9124289362867377,8.47,8.58,2,1,North,53.54,191.21,0.4169,Premium,0.1936
924,56.0,Male,68353.22516226025,949.77,4,72.89,162.0,34,8.92,14.27,14.41,2,1,West,27.93,237.44,0.6856,Premium,0.1961
925,55.0,Female,33548.89,35.04,7,180.18,21.0,30,5.43,12.008015046223502,17.76,3,1,North,1.17,5.01,0.5388,Low,0.3189
926,51.0,Female,39231.06,1492.21,9,56.2,141.0,27,3.03,9.86,8.57,3,1,Central,55.27,165.8,0.429,Premium,0.2015
927,55.0,Female,36912.96,599.87,13,54.83,185.0,26,6.67,11.62,13.0,4,0,East,23.07,46.14,0.5284,High,0.1912
928,67.0,Male,67395.6,88.54,6,143.9,158.0,22,7.21,9.43,15.17,2,0,South,4.02,14.76,0.4809,Low,0.197
929,51.0,Male,54219.18,6.25,8,26.5,272.0,23,5.160173136065891,7.75,16.33,5,1,Central,0.27,0.78,0.4213,Low,0.1782
930,35.0,Female,51504.77,93.94,10,206.75375,150.0,26,2.46,8.73,16.27,1,0,South,3.61,9.39,0.3934,Low,0.199
931,33.295529447519044,Male,116365.93947407472,910.62,3,112.67,58.0,32,3.44,9.100487682954459,18.3,5,0,West,28.46,303.54,0.476,Premium,0.2442
932,32.0,Female,116365.93947407472,10.94,7,137.44,88.0,19,7.19,15.84,12.03,1,1,West,0.58,1.56,0.5243,Low,0.2222
933,44.0,Female,18203.66,132.73,7,97.42,314.0,26,4.503799856165839,2.98,28.79,3,1,East,5.1,18.96,0.3796,Low,0.1737
934,68.0,Female,55739.85208934363,707.98,14,54.12,335.0,21,7.33,17.59,2.79,5,1,Central,33.71,50.57,0.5654,Premium,0.1718
935,51.0,Male,116365.93947407472,441.08,7,117.9,129.0,25,4.052286548377868,18.28,8.92,4,1,South,17.64,63.01,0.5292,High,0.2051
936,69.0,Female,36779.83,763.32,13,162.76,89.0,18,2.54,17.14,19.75,3,0,Central,42.41,58.72,0.416,Premium,0.2217
937,55.0,Male,116365.93947407472,685.51,4,60.32,267.0,37,3.13,12.38,12.06,4,0,Central,18.53,171.38,0.5503,High,0.1787
938,50.0,Male,39609.99,25.96,5,88.04,239.0,28,6.32,14.7,4.75,5,1,West,0.93,5.19,0.5722,Low,0.1823
939,41.0,Male,43608.23,1115.19,9,65.13,265.0,24,6.4,4.99,27.68,5,1,East,46.47,123.91,0.43,Premium,0.179
940,32.0,Male,75492.28,128.76,13,124.2,220.0,20,8.31,14.81,5.96,5,1,East,6.44,9.9,0.5494,Low,0.1851
941,47.0,Other,46858.91,403.04,10,115.59,119.0,23,4.349256687543642,16.46,2.96,4,1,Central,17.52,40.3,0.4981,High,0.2085
942,59.0,Other,62775.01,516.82,8,199.62,257.0,19,5.14,12.436247096934533,7.32,1,0,East,27.2,64.6,0.4364,High,0.18
943,68.0,Male,107739.8,92.34,7,68.23,15.0,36,8.74,8.4,8.15,3,1,Central,2.56,13.19,0.6342,Low,0.353
944,34.0,Female,71639.4,1492.21,5,132.07,163.0,25,3.99,5.49,7.7,3,1,West,59.69,298.44,0.3858,Premium,0.1959
945,22.0,Male,52615.5,334.87,8,111.76,361.0,24,4.99,4.36,8.36,3,0,South,13.95,41.86,0.3886,Medium,0.1697
946,46.0,Female,37565.101359463086,29.69,7,135.14,122.0,30,6.35,18.18,22.99,2,1,East,0.99,4.24,0.6298,Low,0.2075
947,21.0,Female,75988.99,1384.39,13,68.15,176.0,30,3.89,1.56,8.94,1,1,South,46.15,106.49,0.3852,Premium,0.193
948,27.0,Female,33969.84,441.27,10,38.14,291.0,21,6.3,7.7,20.57,3,1,South,21.01,44.13,0.4304,High,0.1761
949,32.910930815803844,Male,116365.93947407472,600.64,5,88.9,213.0,21,5.51,10.1388541144312,24.73,4,1,West,28.6,120.13,0.4382,High,0.1862
950,27.0,Female,67587.8,372.41,10,108.92089062950103,104.0,30,7.54,18.42,3.74,1,0,North,12.41,37.24,0.6615,Medium,0.2144
951,34.0,Male,116365.93947407472,900.11,13,193.4,100.0,25,4.75,7.7,15.8,5,1,North,36.0,69.24,0.4289,Premium,0.2162
952,37.0,Other,17847.01,16.85,7,64.95,94.0,21,4.35,14.83,12.96,5,1,East,0.8,2.41,0.4619,Low,0.2191
953,41.0,Male,24617.47,156.25,8,121.3,104.0,18,8.95,12.455749031940853,27.61,4,1,West,8.68,19.53,0.5207,Low,0.2144
954,22.0,Female,114699.1,317.11,4,46.27,236.0,31,7.03,8.46,3.76,2,1,Central,10.23,79.28,0.5476,Medium,0.1827
955,51.0,Female,116365.93947407472,39.85,9,75.49,129.0,25,7.46,16.7,17.05,5,1,West,1.59,4.43,0.595,Low,0.2051
956,23.0,Female,51156.36,611.93,6,61.37,226.0,28,7.0,4.54,14.52,4,0,North,21.85,101.99,0.4761,High,0.1842
957,70.0,Male,20229.11,250.16,10,113.48,155.0,19,4.29,6.79,6.06,4,0,Central,13.17,25.02,0.353,Medium,0.1978
958,19.0,Female,28467.33,516.5564626086755,7,92.13,134.0,27,3.77,11.9,14.83,4,0,North,19.13,73.79,0.4697,High,0.2036
959,30.0,Male,21766.25,1.69,8,101.27,276.0,21,3.79,5.45,19.84,2,1,West,0.08,0.21,0.3441,Low,0.1777
960,60.0,Female,21374.3,636.18,6,64.73,107.0,32,4.46,20.67,8.41,5,1,Central,19.88,106.03,0.6294,High,0.2132
961,60.0,Male,116365.93947407472,897.31,8,36.13,216.0,24,7.66,1.6,19.79,4,1,East,37.39,112.16,0.4232,Premium,0.1857
962,65.0,Male,116365.93947407472,251.3,13,62.9678478785363,236.0,20,5.45,8.380999037186397,29.39,1,1,West,12.57,19.33,0.4081,Medium,0.1827
963,28.0,Female,27989.27,415.31,4,120.8,298.0,33,7.19,7.34,4.66,3,0,West,12.59,103.83,0.5573,High,0.1753
